ID_Alumno,Modalidad,Calificacion,Rendimiento,Aprendizaje
1481,Online,80,Alto,Bueno
1482,Online,90,Medio,Regular
1483,Online,40,Bajo,Pobre
1484,Online,70,Medio,Regular
1485,Online,70,Medio,Regular
1486,Online,80,Medio,Regular
1487,Online,100,Alto,Bueno
1488,Online,40,Bajo,Pobre
1489,Online,80,Medio,Regular
1490,Online,90,Alto,Bueno
1491,Online,60,Medio,Regular
1492,Online,60,Medio,Regular
1493,Online,90,Medio,Regular
1494,Online,70,Medio,Regular
1495,Online,80,Alto,Bueno
1496,Online,80,Bajo,Pobre
1497,Online,60,Medio,Regular
1498,Online,60,Alto,Bueno
1499,Online,60,Medio,Regular
1500,Online,60,Medio,Regular
1501,Online,80,Medio,Regular
1502,Online,50,Medio,Regular
1503,Online,80,Medio,Regular
1504,Online,50,Alto,Bueno
1505,Online,80,Medio,Regular
1506,Online,80,Medio,Regular
1507,Online,70,Medio,Regular
1508,Online,40,Medio,Regular
1509,Online,80,Medio,Regular
1510,Online,90,Medio,Regular
1511,Online,40,Medio,Regular
1512,Online,90,Bajo,Pobre
1513,Online,80,Alto,Bueno
1514,Online,50,Bajo,Pobre
1515,Online,70,Medio,Regular
1516,Online,50,Medio,Regular
1517,Online,80,Medio,Regular
1518,Online,80,Alto,Bueno
1519,Online,80,Alto,Bueno
1520,Online,50,Bajo,Pobre
1521,Online,50,Medio,Regular
1522,Online,90,Medio,Regular
1523,Online,70,Alto,Bueno
1524,Online,80,Alto,Bueno
1525,Online,100,Medio,Regular
1526,Online,90,Alto,Bueno
1527,Online,60,Medio,Regular
1528,Online,100,Alto,Bueno
1529,Online,100,Alto,Bueno
1530,Online,100,Alto,Bueno
1531,Online,70,Medio,Regular
1532,Online,70,Medio,Regular
1533,Online,70,Medio,Regular
1534,Online,50,Medio,Regular
1535,Online,100,Alto,Bueno
1536,Online,100,Alto,Bueno
1537,Online,80,Alto,Bueno
1538,Online,100,Alto,Bueno
1539,Online,70,Alto,Bueno
1540,Online,60,Alto,Bueno
1541,Online,60,Alto,Bueno
1542,Online,100,Alto,Bueno
1543,Online,50,Alto,Bueno
1544,Online,80,Medio,Regular
1545,Online,60,Medio,Regular
1546,Online,60,Medio,Regular
1547,Online,100,Alto,Bueno
1548,Online,60,Medio,Regular
1549,Online,70,Medio,Regular
1550,Online,80,Alto,Bueno
1551,Online,80,Alto,Bueno
1552,Online,90,Alto,Bueno
1553,Online,60,Bajo,Pobre
1554,Online,70,Bajo,Pobre
1555,Online,70,Medio,Regular
1556,Online,100,Alto,Bueno
1557,Online,20,Bajo,Pobre
1558,Online,60,Medio,Regular
1559,Online,20,Bajo,Pobre
1560,Online,50,Bajo,Pobre
1561,Online,70,Medio,Regular
1562,Online,60,Medio,Regular
1563,Online,60,Medio,Regular
1564,Online,50,Medio,Regular
1565,Online,80,Alto,Bueno
1566,Online,80,Alto,Bueno
1567,Online,60,Alto,Bueno
1568,Online,80,Alto,Bueno
1569,Online,60,Medio,Regular
1570,Online,40,Medio,Regular
1571,Online,50,Alto,Bueno
1572,Online,60,Medio,Regular
1573,Online,50,Medio,Regular
1574,Online,90,Bajo,Pobre
1575,Online,90,Medio,Regular
1576,Online,60,Medio,Regular
1577,Online,80,Medio,Regular
1578,Online,90,Medio,Regular
1579,Online,80,Medio,Regular
1580,Online,70,Medio,Regular
1581,Online,50,Medio,Regular
1582,Online,70,Alto,Bueno
1583,Online,60,Medio,Regular
1584,Online,60,Medio,Regular
1585,Online,100,Alto,Bueno
1586,Online,80,Alto,Bueno
1587,Online,60,Bajo,Pobre
1588,Online,70,Medio,Regular
1589,Online,70,Medio,Regular
1590,Online,60,Alto,Bueno
1591,Online,80,Medio,Regular
1592,Online,60,Medio,Regular
1593,Online,40,Medio,Regular
1594,Online,70,Medio,Regular
1595,Online,80,Bajo,Pobre
1596,Online,30,Bajo,Pobre
1597,Online,70,Medio,Regular
1598,Online,50,Bajo,Pobre
1599,Online,50,Medio,Regular
1600,Online,90,Medio,Regular
1601,Online,60,Bajo,Pobre
1602,Online,90,Medio,Regular
1603,Online,70,Medio,Regular
1604,Online,60,Bajo,Pobre
1605,Online,80,Alto,Bueno
1606,Online,40,Bajo,Pobre
1607,Online,70,Medio,Regular
1608,Online,70,Bajo,Pobre
1609,Online,80,Medio,Regular
1610,Online,60,Medio,Regular
1611,Online,60,Bajo,Pobre
1612,Online,80,Bajo,Pobre
1613,Online,70,Bajo,Pobre
1614,Online,60,Medio,Regular
1615,Online,80,Alto,Bueno
1616,Online,50,Medio,Regular
1617,Online,50,Bajo,Pobre
1618,Online,80,Medio,Regular
1619,Online,80,Medio,Regular
1620,Online,40,Bajo,Pobre
1621,Online,100,Alto,Bueno
1622,Online,20,Bajo,Pobre
1623,Online,60,Medio,Regular
1624,Online,100,Alto,Bueno
1625,Online,90,Alto,Bueno
1626,Online,90,Alto,Bueno
1627,Online,40,Bajo,Pobre
1628,Online,70,Medio,Regular
1629,Online,60,Medio,Regular
1630,Online,80,Medio,Regular
1631,Online,60,Medio,Regular
1632,Online,60,Alto,Bueno
1633,Online,60,Bajo,Pobre
1634,Online,80,Alto,Bueno
1635,Online,80,Alto,Bueno
1636,Online,100,Alto,Bueno
1637,Online,100,Alto,Bueno
1638,Online,90,Alto,Bueno
1639,Online,100,Alto,Bueno
1640,Online,70,Medio,Regular
1641,Online,90,Alto,Bueno
1642,Online,100,Medio,Regular
1643,Online,80,Alto,Bueno
1644,Online,40,Bajo,Pobre
1645,Online,100,Alto,Bueno
1646,Online,60,Medio,Regular
1647,Online,100,Alto,Bueno
1648,Online,40,Medio,Regular
1649,Online,20,Alto,Bueno
1650,Online,60,Bajo,Pobre
1651,Online,30,Bajo,Pobre
1652,Online,60,Medio,Regular
1653,Online,70,Medio,Regular
1654,Online,70,Alto,Bueno
1655,Online,70,Alto,Bueno
1656,Online,80,Medio,Regular
1657,Online,70,Alto,Bueno
1658,Online,70,Bajo,Pobre
1659,Online,60,Medio,Regular
1660,Online,90,Alto,Bueno
1661,Online,60,Medio,Regular
1662,Online,80,Alto,Bueno
1663,Online,40,Medio,Regular
1664,Online,60,Medio,Regular
1665,Online,30,Medio,Regular
1666,Online,60,Bajo,Pobre
1667,Online,40,Medio,Regular
1668,Online,50,Medio,Regular
1669,Online,60,Medio,Regular
1670,Online,80,Medio,Regular
1671,Online,80,Medio,Regular
1672,Online,70,Medio,Regular
1673,Online,90,Medio,Regular
1674,Online,50,Medio,Regular
1675,Online,70,Medio,Regular
1676,Online,40,Medio,Regular
1677,Online,70,Medio,Regular
1678,Online,60,Medio,Regular
1679,Online,40,Bajo,Pobre
1680,Online,80,Alto,Bueno
1681,Online,50,Bajo,Pobre
1682,Online,80,Medio,Regular
1683,Online,80,Medio,Regular
1684,Online,80,Medio,Regular
1685,Online,60,Bajo,Pobre
1686,Online,60,Medio,Regular
1687,Online,60,Medio,Regular
1688,Online,30,Medio,Regular
1689,Online,80,Bajo,Pobre
1690,Online,100,Medio,Regular
1691,Online,60,Medio,Regular
1692,Online,60,Bajo,Pobre
1693,Online,70,Medio,Regular
1694,Online,20,Bajo,Pobre
1695,Online,60,Alto,Bueno
1696,Online,60,Bajo,Pobre
1697,Online,40,Medio,Regular
1698,Online,80,Alto,Bueno
1699,Online,70,Alto,Bueno
1700,Online,50,Medio,Regular
1701,Online,60,Medio,Regular
1702,Online,80,Alto,Bueno
1703,Online,80,Alto,Bueno
1704,Online,40,Medio,Regular
1705,Online,60,Medio,Regular
1706,Online,60,Medio,Regular
1707,Online,60,Medio,Regular
1708,Online,70,Medio,Regular
1709,Online,70,Bajo,Pobre
1710,Online,60,Medio,Regular
1711,Online,70,Medio,Regular
1712,Online,80,Medio,Regular
1713,Online,70,Alto,Bueno
1714,Online,90,Bajo,Pobre
1715,Online,70,Medio,Regular
1716,Online,70,Alto,Bueno
1717,Online,60,Medio,Regular
1718,Online,60,Alto,Bueno
1719,Online,70,Medio,Regular
1720,Online,80,Medio,Regular
1721,Online,80,Alto,Bueno
1722,Online,60,Medio,Regular
1723,Online,70,Medio,Regular
1724,Online,100,Medio,Regular
1725,Online,40,Medio,Regular
1726,Online,40,Medio,Regular
1727,Online,50,Medio,Regular
1728,Online,50,Medio,Regular
1729,Online,80,Alto,Bueno
1730,Online,80,Medio,Regular
1731,Online,60,Medio,Regular
1732,Online,80,Alto,Bueno
1733,Online,50,Medio,Regular
1734,Online,70,Alto,Bueno
1735,Online,80,Medio,Regular
1736,Online,20,Bajo,Pobre
1737,Online,60,Medio,Regular
1738,Online,40,Medio,Regular
1739,Online,20,Bajo,Pobre
1740,Online,70,Bajo,Pobre
1741,Online,80,Medio,Regular
1742,Online,60,Medio,Regular
1743,Online,80,Alto,Bueno
1744,Online,40,Bajo,Pobre
1745,Online,40,Bajo,Pobre
1746,Online,50,Medio,Regular
1747,Online,70,Medio,Regular
1748,Online,90,Medio,Regular
1749,Online,60,Medio,Regular
1750,Online,40,Medio,Regular
1751,Online,40,Medio,Regular
1752,Online,60,Medio,Regular
1753,Online,20,Bajo,Pobre
1754,Online,20,Bajo,Pobre
1755,Online,50,Medio,Regular
1756,Online,40,Bajo,Pobre
1757,Online,70,Bajo,Pobre
1758,Online,50,Alto,Bueno
1759,Online,40,Medio,Regular
1760,Online,80,Medio,Regular
1761,Online,50,Medio,Regular
1762,Online,60,Medio,Regular
1763,Online,90,Medio,Regular
1764,Online,70,Alto,Bueno
1765,Online,50,Bajo,Pobre
1766,Online,80,Medio,Regular
1767,Online,50,Alto,Bueno
1768,Online,50,Bajo,Pobre
1769,Online,60,Medio,Regular
1770,Online,60,Medio,Regular
1771,Online,60,Medio,Regular
1772,Online,80,Medio,Regular
1773,Online,70,Bajo,Pobre
1774,Online,30,Medio,Regular
1775,Online,60,Alto,Bueno
1776,Online,40,Medio,Regular
1777,Online,60,Alto,Bueno
1778,Online,60,Alto,Bueno
1779,Online,50,Bajo,Pobre
1780,Online,60,Medio,Regular
1781,Online,50,Bajo,Pobre
1782,Online,70,Medio,Regular
1783,Online,80,Alto,Bueno
1784,Online,60,Medio,Regular
1785,Online,50,Medio,Regular
1786,Online,80,Medio,Regular
1787,Online,70,Medio,Regular
1788,Online,60,Medio,Regular
1789,Online,80,Medio,Regular
1790,Online,70,Medio,Regular
1791,Online,80,Medio,Regular
1792,Online,60,Medio,Regular
1793,Online,40,Bajo,Pobre
1794,Online,60,Bajo,Pobre
1795,Online,40,Bajo,Pobre
1796,Online,80,Bajo,Pobre
1797,Online,40,Medio,Regular
1798,Online,60,Medio,Regular
1799,Online,70,Medio,Regular
1800,Online,50,Medio,Regular
1801,Online,50,Medio,Regular
1802,Online,80,Alto,Bueno
1803,Online,80,Bajo,Pobre
1804,Online,80,Alto,Bueno
1805,Online,80,Medio,Regular
1806,Online,80,Alto,Bueno
1807,Online,70,Medio,Regular
1808,Online,70,Medio,Regular
1809,Online,80,Alto,Bueno
1810,Online,90,Bajo,Pobre
1811,Online,60,Medio,Regular
1812,Online,70,Medio,Regular
1813,Online,80,Medio,Regular
1814,Online,80,Medio,Regular
1815,Online,60,Bajo,Pobre
1816,Online,40,Bajo,Pobre
1817,Online,90,Medio,Regular
1818,Online,90,Alto,Bueno
1819,Online,20,Bajo,Pobre
1820,Online,80,Medio,Regular
1821,Online,70,Alto,Bueno
1822,Online,80,Medio,Regular
1823,Online,100,Alto,Bueno
1824,Online,70,Medio,Regular
1825,Online,40,Medio,Regular
1826,Online,70,Alto,Bueno
1827,Online,60,Bajo,Pobre
1828,Online,60,Medio,Regular
1829,Online,80,Medio,Regular
1830,Online,80,Medio,Regular
1831,Online,70,Alto,Bueno
1832,Online,60,Medio,Regular
1833,Online,60,Bajo,Pobre
1834,Online,100,Medio,Regular
1835,Online,70,Alto,Bueno
1836,Online,70,Alto,Bueno
1837,Online,90,Medio,Regular
1838,Online,70,Medio,Regular
1839,Online,80,Medio,Regular
1840,Online,100,Alto,Bueno
1841,Online,80,Medio,Regular
1842,Online,70,Medio,Regular
1843,Online,40,Medio,Regular
1844,Online,60,Alto,Bueno
1845,Online,70,Medio,Regular
1846,Online,80,Alto,Bueno
1847,Online,60,Medio,Regular
1848,Online,70,Alto,Bueno
1849,Online,80,Alto,Bueno
1850,Online,90,Alto,Bueno
1851,Online,70,Medio,Regular
1852,Online,50,Alto,Bueno
1853,Online,90,Alto,Bueno
1854,Online,30,Medio,Regular
1855,Online,100,Alto,Bueno
1856,Online,80,Alto,Bueno
1857,Online,60,Medio,Regular
1858,Online,60,Bajo,Pobre
1859,Online,50,Alto,Bueno
1860,Online,80,Alto,Bueno
1861,Online,70,Medio,Regular
1862,Online,100,Alto,Bueno
1863,Online,50,Bajo,Pobre
1864,Online,70,Alto,Bueno
1865,Online,100,Alto,Bueno
1866,Online,70,Alto,Bueno
1867,Online,40,Bajo,Pobre
1868,Online,70,Bajo,Pobre
1869,Online,70,Bajo,Pobre
1870,Online,90,Alto,Bueno
1871,Online,60,Medio,Regular
1872,Online,30,Bajo,Pobre
1873,Online,60,Medio,Regular
1874,Online,40,Medio,Regular
1875,Online,50,Medio,Regular
1876,Online,80,Alto,Bueno
1877,Online,70,Medio,Regular
1878,Online,70,Alto,Bueno
1879,Online,70,Medio,Regular
1880,Online,80,Bajo,Pobre
1881,Online,60,Medio,Regular
1882,Online,80,Medio,Regular
1883,Online,70,Alto,Bueno
1884,Online,80,Alto,Bueno
1885,Online,80,Alto,Bueno
1886,Online,50,Medio,Regular
1887,Online,60,Alto,Bueno
1888,Online,80,Alto,Bueno
1889,Online,80,Medio,Regular
1890,Online,50,Medio,Regular
1891,Online,100,Medio,Regular
1892,Online,80,Medio,Regular
1893,Online,80,Medio,Regular
1894,Online,60,Medio,Regular
1895,Online,80,Alto,Bueno
1896,Online,70,Medio,Regular
1897,Online,60,Alto,Bueno
1898,Online,70,Medio,Regular
1899,Online,70,Bajo,Pobre
1900,Online,60,Medio,Regular
1901,Online,80,Medio,Regular
1902,Online,80,Medio,Regular
1903,Online,80,Medio,Regular
1904,Online,70,Medio,Regular
1905,Online,60,Bajo,Pobre
1906,Online,60,Medio,Regular
1907,Online,80,Medio,Regular
1908,Online,80,Medio,Regular
1909,Online,50,Bajo,Pobre
1910,Online,60,Medio,Regular
1911,Online,60,Medio,Regular
1912,Online,80,Medio,Regular
1913,Online,60,Medio,Regular
1914,Online,60,Medio,Regular
1915,Online,80,Medio,Regular
1916,Online,60,Medio,Regular
1917,Online,70,Medio,Regular
1918,Online,60,Bajo,Pobre
1919,Online,20,Alto,Bueno
1920,Online,40,Medio,Regular
1921,Online,80,Medio,Regular
1922,Online,100,Alto,Bueno
1923,Online,70,Medio,Regular
1924,Online,70,Alto,Bueno
1925,Online,80,Medio,Regular
1926,Online,20,Bajo,Pobre
1927,Online,100,Alto,Bueno
1928,Online,90,Medio,Regular
1929,Online,100,Alto,Bueno
1930,Online,80,Bajo,Pobre
1931,Online,100,Alto,Bueno
1932,Online,100,Alto,Bueno
1933,Online,80,Alto,Bueno
1934,Online,100,Alto,Bueno
1935,Online,40,Medio,Regular
1936,Online,100,Alto,Bueno
1937,Online,60,Medio,Regular
1938,Online,100,Medio,Regular
1939,Online,30,Medio,Regular
1940,Online,60,Medio,Regular
1941,Online,100,Alto,Bueno
1942,Online,90,Alto,Bueno
1943,Online,40,Medio,Regular
1944,Online,70,Alto,Bueno
1945,Online,100,Alto,Bueno
1946,Online,70,Alto,Bueno
1947,Online,20,Bajo,Pobre
1948,Online,80,Alto,Bueno
1949,Online,60,Medio,Regular
1950,Online,70,Alto,Bueno
1951,Online,60,Medio,Regular
1952,Online,40,Medio,Regular
1953,Online,90,Medio,Regular
1954,Online,50,Bajo,Pobre
1955,Online,50,Bajo,Pobre
1956,Online,60,Alto,Bueno
1957,Online,40,Medio,Regular
1958,Online,70,Medio,Regular
1959,Online,50,Medio,Regular
1960,Online,60,Alto,Bueno
1961,Online,100,Alto,Bueno
1962,Online,50,Medio,Regular
1963,Online,40,Medio,Regular
1964,Online,50,Alto,Bueno
1965,Online,30,Medio,Regular
1966,Online,40,Bajo,Pobre
1967,Online,90,Medio,Regular
1968,Online,70,Medio,Regular
1969,Online,30,Bajo,Pobre
1970,Online,50,Medio,Regular
1971,Online,80,Alto,Bueno
1972,Online,70,Bajo,Pobre
1973,Online,80,Medio,Regular
1974,Online,80,Medio,Regular
1975,Online,100,Alto,Bueno
1976,Online,60,Medio,Regular
1977,Online,70,Medio,Regular
1978,Online,90,Alto,Bueno
1979,Online,100,Alto,Bueno
1980,Online,100,Alto,Bueno
1981,Online,90,Alto,Bueno
1982,Online,70,Medio,Regular
1983,Online,60,Bajo,Pobre
1984,Online,70,Medio,Regular
1985,Online,100,Bajo,Pobre
1986,Online,20,Bajo,Pobre
1987,Online,100,Bajo,Pobre
1988,Online,60,Bajo,Pobre
1989,Online,20,Bajo,Pobre
1990,Online,30,Bajo,Pobre
1991,Online,50,Bajo,Pobre
1992,Online,30,Bajo,Pobre
1993,Online,40,Medio,Regular
1994,Online,80,Medio,Regular
1995,Online,80,Medio,Regular
1996,Online,20,Bajo,Pobre
1997,Online,60,Bajo,Pobre
1998,Online,50,Bajo,Pobre
1999,Online,100,Alto,Bueno
2000,Online,60,Medio,Regular
2001,Online,90,Bajo,Pobre
2002,Online,80,Medio,Regular
2003,Online,60,Medio,Regular
2004,Online,20,Bajo,Pobre
2005,Online,90,Medio,Regular
2006,Online,40,Bajo,Pobre
2007,Online,20,Bajo,Pobre
2008,Online,50,Medio,Regular
2009,Online,90,Alto,Bueno
2010,Online,90,Medio,Regular
2011,Online,70,Medio,Regular
2012,Online,80,Bajo,Pobre
2013,Online,70,Medio,Regular
2014,Online,60,Alto,Bueno
2015,Online,80,Medio,Regular
2016,Online,70,Alto,Bueno
2017,Online,30,Bajo,Pobre
2018,Online,100,Alto,Bueno
2019,Online,90,Alto,Bueno
2020,Online,80,Medio,Regular
2021,Online,80,Medio,Regular
2022,Online,60,Medio,Regular
2023,Online,70,Medio,Regular
2024,Online,70,Medio,Regular
2025,Online,40,Bajo,Pobre
2026,Online,60,Alto,Bueno
2027,Online,40,Medio,Regular
2028,Online,90,Medio,Regular
2029,Online,50,Bajo,Pobre
2030,Online,100,Alto,Bueno
2031,Online,70,Bajo,Pobre
2032,Online,40,Medio,Regular
2033,Online,70,Medio,Regular
2034,Online,20,Bajo,Pobre
2035,Online,100,Alto,Bueno
2036,Online,40,Medio,Regular
2037,Online,60,Alto,Bueno
2038,Online,100,Alto,Bueno
2039,Online,100,Medio,Regular
2040,Online,70,Medio,Regular
2041,Online,90,Alto,Bueno
2042,Online,60,Alto,Bueno
2043,Online,90,Medio,Regular
2044,Online,80,Alto,Bueno
2045,Online,50,Medio,Regular
2046,Online,100,Medio,Regular
2047,Online,80,Alto,Bueno
2048,Online,70,Alto,Bueno
2049,Online,60,Alto,Bueno
2050,Online,60,Medio,Regular
2051,Online,50,Medio,Regular
2052,Online,40,Medio,Regular
2053,Online,70,Medio,Regular
2054,Online,70,Alto,Bueno
2055,Online,80,Medio,Regular
2056,Online,80,Alto,Bueno
2057,Online,80,Medio,Regular
2058,Online,80,Medio,Regular
2059,Online,100,Alto,Bueno
2060,Online,100,Alto,Bueno
2061,Online,50,Medio,Regular
2062,Online,80,Medio,Regular
2063,Online,100,Medio,Regular
2064,Online,60,Medio,Regular
2065,Online,60,Alto,Bueno
2066,Online,100,Medio,Regular
